SD;X1;X2;x1_res;x2_res;y;f_calls;g_calls;CG;x1_res;x2_res;y;f_calls;g_calls;Newton;x1_res;x2_res;y;f_calls;g_calls
;-1,165868;1,407208;-1,747316;0,872595;0,29864; 419;15;;-1,747604;0,873999;0,298638; 260;10;;-0,000000;0,000000;1,5191e-14; 189;4
;-1,982665;0,525956;-1,747531;0,872315;0,298641; 334;12;;-1,747038;0,871614;0,298644; 197;8;;-1,747552;0,873776;0,298638; 114;3
;-1,995117;-1,510971;0,000109;-0,000221;4,86415e-08; 157;5;;-0,000136;0,000221;5,56952e-08; 253;9;;-1,747552;0,873776;0,298638; 186;5
;0,466018;-0,332835;0,000318;-0,000192;1,78105e-07; 256;8;;0,000015;-0,000034;1,07548e-09; 160;6;;0,000000;-0,000000;5,61445e-17; 106;3
;-1,592273;-0,066591;-1,747619;0,873940;0,298638; 59;2;;-1,747619;0,873941;0,298638; 59;3;;-1,747552;0,873776;0,298638; 145;4
;-0,223945;0,003235;0,000194;-0,000274;9,69496e-08; 223;7;;-0,000006;-0,000011;2,58987e-10; 166;6;;0,000000;-0,000000;7,54731e-20; 109;3
;-0,984100;0,017762;0,000349;-0,000509;3,25327e-07; 292;9;;0,000228;-0,001468;1,92477e-06; 598;21;;-1,747552;0,873776;0,298638; 209;5
;1,523423;1,581042;0,000126;-0,000243;6,01905e-08; 247;7;;-0,153155;0,284139;0,083555; 1004;35;;1,747552;-0,873776;0,298638; 178;5
;-0,637410;-0,878994;0,000233;-0,000325;1,38487e-07; 229;7;;-0,000154;0,000345;1,13173e-07; 199;7;;-1,747552;0,873776;0,298638; 186;5
;1,635365;-0,574908;1,747231;-0,872108;0,298641; 386;14;;1,747552;-0,873790;0,298638; 201;8;;1,747552;-0,873776;0,298638; 145;4
;-0,046571;0,986175;-0,000133;0,000215;5,29738e-08; 286;9;;-0,000096;0,000222;4,64869e-08; 160;6;;0,000000;0,000000;2,54168e-15; 73;2
;-0,896207;-0,101505;-0,000225;0,000393;1,67348e-07; 223;7;;-0,000345;0,001151;1,16622e-06; 436;15;;-1,747552;0,873776;0,298638; 234;6
;1,686880;0,958953;1,747522;-0,871850;0,298642; 345;12;;1,747389;-0,872776;0,298639; 153;6;;1,747552;-0,873776;0,298638; 109;3
;-0,231513;-0,149724;-0,000127;0,000199;4,64069e-08; 193;6;;0,000092;-0,000175;3,14618e-08; 163;6;;-0,000000;-0,000000;6,2124e-19; 109;3
;0,907193;-0,672079;-0,000084;0,000141;2,22366e-08; 261;8;;-0,000495;0,001658;2,41805e-06; 505;18;;-0,000000;0,000000;6,96498e-15; 146;4
;0,796838;-0,320383;0,000165;-0,000233;7,01905e-08; 319;10;;-0,000346;0,001140;1,14367e-06; 313;11;;-0,000000;0,000000;7,75829e-17; 115;3
;-1,283670;-0,107974;-1,747607;0,873729;0,298638; 147;5;;-1,747824;0,874837;0,29864; 257;10;;-0,000000;0,000000;5,37072e-17; 198;5
;-0,518021;-0,562700;-0,000055;-0,000096;2,07328e-08; 190;6;;-0,000074;-0,000233;8,28835e-08; 127;5;;-0,000000;0,000000;6,69533e-21; 139;4
;1,166845;-0,122135;1,747229;-0,872074;0,298641; 323;11;;1,747446;-0,873160;0,298639; 158;6;;-0,000000;-0,000000;9,19023e-21; 222;5
;-0,010926;1,092135;-0,000288;0,000432;2,27854e-07; 286;9;;-0,000091;0,000195;3,67023e-08; 160;6;;0,000000;0,000000;5,4592e-16; 73;2
;0,963836;-0,663900;0,000062;0,000258;9,01241e-08; 297;9;;-0,277359;-0,149860;0,21174; 302;11;;1,747552;-0,873776;0,298638; 256;7
;1,668813;-1,914426;1,747466;-0,875252;0,298641; 551;22;;1,747532;-0,873954;0,298638; 164;7;;1,747552;-0,873776;0,298638; 109;3
;1,299539;0,137028;1,747596;-0,873694;0,298638; 147;5;;1,747550;-0,873751;0,298638; 290;11;;0,000000;-0,000000;6,20137e-18; 198;5
;-1,431990;-0,697958;-1,747310;0,872505;0,29864; 312;11;;-1,747538;0,873745;0,298638; 284;11;;-0,000000;0,000000;1,85185e-18; 145;4
;0,445875;-1,306009;0,000048;-0,000177;2,74361e-08; 253;8;;-0,000011;0,000104;9,88246e-09; 226;8;;-0,000000;-0,000000;1,05543e-14; 145;4
;1,761101;0,576128;1,747175;-0,871845;0,298642; 488;17;;1,745531;-0,672729;0,338677; 1003;35;;1,747552;-0,873776;0,298638; 73;2
;1,728751;-1,461531;1,747958;-0,875432;0,298642; 481;19;;1,747566;-0,873600;0,298638; 164;7;;1,747552;-0,873776;0,298638; 109;3
;-1,875484;-1,134861;0,000122;-0,000576;2,91202e-07; 259;8;;0,000031;-0,000363;1,22576e-07; 286;10;;-1,747552;0,873776;0,298638; 109;3
;-0,488235;-1,129246;-0,000082;-0,000274;1,11043e-07; 253;8;;0,000034;-0,000050;3,15341e-09; 157;6;;0,000000;-0,000000;2,04988e-21; 178;5
;1,184301;-1,788690;1,747434;-0,873356;0,298639; 167;6;;1,747526;-0,873978;0,298638; 229;9;;-0,000000;0,000000;1,09926e-15; 181;4
;1,811762;1,213477;0,000386;-0,000548;3,86695e-07; 286;9;;-0,000064;0,000242;5,14436e-08; 316;11;;1,747552;-0,873776;0,298638; 109;3
;-0,343699;-1,383526;0,000198;-0,000302;1,10083e-07; 283;9;;-0,000007;0,000031;8,4164e-10; 226;8;;-0,000000;-0,000000;3,65381e-21; 145;4
;0,171697;-1,710196;0,000070;-0,000450;1,80571e-07; 319;10;;0,000009;0,000037;1,86678e-09; 229;8;;0,000000;-0,000000;4,49595e-19; 109;3
;-0,690878;0,956877;-0,000120;0,000219;5,06217e-08; 166;5;;-0,000282;0,000537;2,95799e-07; 349;12;;-0,000000;0,000000;1,55089e-21; 179;5
;-0,581866;-0,743980;0,000079;-0,000140;2,10874e-08; 220;7;;0,000062;0,000149;3,88057e-08; 160;6;;-0,000000;0,000000;1,42962e-21; 135;4
;-0,229438;-0,938322;0,000130;-0,000203;4,85642e-08; 283;9;;0,000067;-0,000143;1,98383e-08; 130;5;;-0,000000;-0,000000;2,04986e-17; 109;3

Next step
